Name,Voltage (kV),Duration (minutes),Outage Type,Cause,year
Colbert tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Colbert-Half Moon section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Deer Park tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Deer Park-B916 section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Half Moon tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Half Moon-Tum Tum section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Loon Lake tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Loon Lake-Addy section of Bell-Addy No 1 115kV line,115.0,3,Auto,Weather,2020
Mead tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Mead-Colbert section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Milan tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Milan-Deer Park section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Tum Tum tap to Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Tum Tum-Milan section of Bell-Addy No 1 115kV line,115.0,1,Auto,Weather,2020
Chief Joseph-Monroe No 1 500kV line,500.0,2362,Auto,Tree Blown,2020
Bell-Addy No 1 115kV line,115.0,4,Auto,Weather,2020
Loon Lake-Addy section of Bell-Addy No 1 115kV line,115.0,4,Auto,Weather,2020
Taft-Bell No 1 500kV line,500.0,4,Auto,Weather,2020
Taft-Bell No 1 500kV line,500.0,5,Auto,Weather,2020
Taft-Bell No 1 500kV line,500.0,448,Auto,Weather,2020
Dworshak-Taft No 1 500kV line,500.0,6,Auto,Weather,2020
Dworshak-Taft No 1 500kV line,500.0,2777,Auto,Other,2020
John Day-Marion No 1 500kV line,500.0,2,Auto,Weather,2020
Knight-Ostrander No 1 500kV line,500.0,2,Auto,Weather,2020
Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Laclede tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Laclede-Sandpoint section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Ponderay tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Ponderay-Sand Creek section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Priest River AVA tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Priest River AVA-Priest River section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Priest River tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,367,Auto,Tree Blown,2020
Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Sandpoint tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Sandpoint-Ponderay section of Albeni Falls-Sand Creek No 1 115kV line,115.0,220,Auto,Tree Blown,2020
Diamond Lake tap to Sacheen-Albeni Falls No 1 115kV line,115.0,315,Auto,Tree Blown,2020
Diamond Lake-Albeni Falls section of Sacheen-Albeni Falls No 1 115kV line,115.0,315,Auto,Tree Blown,2020
Sacheen-Albeni Falls No 1 115kV line,115.0,2878,Auto,Tree Blown,2020
Sacheen-Diamond Lake section of Sacheen-Albeni Falls No 1 115kV line,115.0,2878,Auto,Tree Blown,2020
Usk-Pine Street 115kV line,115.0,21578,Auto,Unknown,2020
Taft-Bell No 1 500kV line,500.0,3,Auto,Weather,2020
Albeni Falls PH-Albeni Falls No 1 115kV line,115.0,322,Auto,Other,2020
Albeni Falls-Newport section of Albeni Falls-Pine Street No 1 115kV line,115.0,199,Auto,Other,2020
Albeni Falls-Pine Street No 1 115kV line,115.0,199,Auto,Other,2020
Newport-Pine Street section of Albeni Falls-Pine Street No 1 115kV line,115.0,199,Auto,Other,2020
Taft-Bell No 1 500kV line,500.0,3,Auto,Weather,2020
Addy tap to Bell-Boundary No 3 230kV line,230.0,682,Auto,Tree Blown,2020
Addy-Boundary section of Bell-Boundary No 3 230kV line,230.0,682,Auto,Tree Blown,2020
Bell-Addy section of Bell-Boundary No 3 230kV line,230.0,682,Auto,Tree Blown,2020
Bell-Boundary No 3 230kV line,230.0,682,Auto,Tree Blown,2020
Big Eddy 500/230kV Tie No 2 500kV line,500.0,444,Auto,Other,2020
Chief Joseph-Snohomish No 4 345kV line,345.0,1948,Auto,Tree Blown,2020
Box Canyon tap to Colville-Boundary No 1 115kV line,115.0,25,Auto,Weather,2020
Olympia-Grand Coulee No 1 287kV line,287.0,1603,Auto,Tree Blown,2020
Knight-Ostrander No 1 500kV line,500.0,381,Auto,Weather,2020
Buckley-Marion No 1 500kV line,500.0,199,Auto,Weather,2020
Haskill tap to Libby-Conkelley No 1 230kV line,230.0,235,Auto,Other,2020
Haskill-Trumbull Creek section of Libby-Conkelley No 1 230kV line,230.0,2793,Auto,Other,2020
Libby-Conkelley No 1 230kV line,230.0,2793,Auto,Other,2020
Libby-Haskill section of Libby-Conkelley No 1 230kV line,230.0,234,Auto,Other,2020
Trumbull Creek tap to Libby-Conkelley No 1 230kV line,230.0,108,Auto,Other,2020
Trumbull Creek-Conkelley section of Libby-Conkelley No 1 230kV line,230.0,108,Auto,Other,2020
Box Canyon tap to Colville-Boundary No 1 115kV line,115.0,16932,Auto,Tree Blown,2020
Box Canyon-Metaline Falls section of Colville-Boundary No 1 115kV line,115.0,16932,Auto,Tree Blown,2020
Colville-Boundary No 1 115kV line,115.0,16985,Auto,Tree Blown,2020
Colville-Spirit section of Colville-Boundary No 1 115kV line,115.0,247,Auto,Tree Blown,2020
Metaline Falls tap to Colville-Boundary No 1 115kV line,115.0,158,Auto,Tree Blown,2020
Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,158,Auto,Tree Blown,2020
Spirit tap to Colville-Boundary No 1 115kV line,115.0,247,Auto,Tree Blown,2020
Spirit-Box Canyon section of Colville-Boundary No 1 115kV line,115.0,16985,Auto,Tree Blown,2020
Addy-AVA Devils Gap No 1 115kV line,115.0,203,Auto,Tree Blown,2020
Okanogan-Malott section of Okanogan-Twisp 115kV line,115.0,8,Auto,Unknown,2020
Okanogan-Twisp 115kV line,115.0,8,Auto,Unknown,2020
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,115.0,107,Auto,Unknown,2020
Box Canyon-Usk 115kV line,115.0,107,Auto,Unknown,2020
Cusick-Usk section of Box Canyon-Usk 115kV line,115.0,107,Auto,Unknown,2020
Mossyrock-Chehalis No 1 230kV line,230.0,76,Auto,Unknown,2020
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,9,Auto,Unknown,2020
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,9,Auto,Unknown,2020
Hemingway-Summer Lake No 1 500kV line,500.0,9,Auto,Unknown,2020
Noxon-Libby No 1 230kV line,230.0,1,Auto,Unknown,2020
Port Angeles-Sappho No 1 115kV line,115.0,563,Auto,Tree Blown,2020
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,115.0,563,Auto,Tree Blown,2020
North Mountain-Snohomish No 1 230kV line,230.0,1153,Auto,Weather,2020
Port Angeles-Sappho No 1 115kV line,115.0,663,Auto,Tree Blown,2020
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,115.0,663,Auto,Tree Blown,2020
Blackrock tap to Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Blackrock-Sunnyside Port section of Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Cold Creek tap to Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Cold Creek-Blackrock section of Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Midway-Cold Creek section of Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Sunnyside Port-Grandview section of Midway-Grandview No 1 115kV line,115.0,2,Auto,Wind,2020
Big Eddy-De Moss No 1 115kV line,115.0,174,Auto,Other,2020
Asarco tap to Libby-Bonners Ferry No 1 115kV line,115.0,1889,Auto,Weather,2020
Libby-Bonners Ferry No 1 115kV line,115.0,1889,Auto,Weather,2020
Noxon AVA-Hot Springs No 2 230kV line,230.0,4638,Auto,Weather,2020
Columbia Falls-Stillwater section of Columbia Falls-Trego No 1 115kV line,115.0,225,Auto,Tree Blown,2020
Columbia Falls-Trego No 1 115kV line,115.0,225,Auto,Tree Blown,2020
Stillwater tap to Columbia Falls-Trego No 1 115kV line,115.0,225,Auto,Tree Blown,2020
Stillwater-Trego section of Columbia Falls-Trego No 1 115kV line,115.0,225,Auto,Tree Blown,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,17,Auto,Weather,2020
Brewster-Twisp 115kV line,115.0,17,Auto,Weather,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,17,Auto,Weather,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,4,Auto,Weather,2020
Brewster-Twisp 115kV line,115.0,4,Auto,Weather,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,4,Auto,Weather,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,52,Auto,Weather,2020
Brewster-Twisp 115kV line,115.0,24447,Auto,Weather,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,24447,Auto,Weather,2020
Alvey-Dixonville No 1 500kV line,500.0,115,Auto,Unknown,2020
Usk-Pine Street 115kV line,115.0,614,Auto,Unknown,2020
Ariel-Lewis River section of Merwin-Lewis River 115kV line,115.0,159,Auto,Unknown,2020
Merwin-Lewis River 115kV line,115.0,159,Auto,Unknown,2020
City View-Richland section of Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Kennedy tap to Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Kennedy-Ledbeder section of Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Ledbeder tap to Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Ledbeder-City View section of Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Red Mountain-Kennedy section of Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Red Mountain-Richland No 1 115kV line,115.0,7,Auto,Foreign Trouble,2020
Broadview-Garrison No 2 500kV line,500.0,4751,Auto,Unknown,2020
Broadview-Garrison No 1 500kV line,500.0,5,Auto,Unknown,2020
Big Eddy-McLoughlin No 1&2 230kV line,230.0,61,Auto,Other,2020
McLoughlin-Pearl section of McLoughlin-Sherwood No 1 230kV line,230.0,454,Auto,Unknown,2020
McLoughlin-Sherwood No 1 230kV line,230.0,454,Auto,Unknown,2020
Pearl tap to McLoughlin-Sherwood No 1 230kV line,230.0,368,Auto,Unknown,2020
Pearl-Sherwood section of McLoughlin-Sherwood No 1 230kV line,230.0,368,Auto,Unknown,2020
Alvey PACW-Goshen section of Alvey-Martin Creek No 1 115kV line,115.0,8,Auto,Foreign Trouble,2020
Alvey-Martin Creek No 1 115kV line,115.0,432,Auto,Foreign Trouble,2020
Creswell-Village Green section of Alvey-Martin Creek No 1 115kV line,115.0,432,Auto,Foreign Trouble,2020
Goshen-Creswell section of Alvey-Martin Creek No 1 115kV line,115.0,89,Auto,Foreign Trouble,2020
Meeker-North Woodland 115kV line,115.0,568,Auto,Unknown,2020
South Tacoma-White River No 1 230kV line,230.0,51,Auto,Wind,2020
Midway-Priest Rapids No 1 230kV line,230.0,3,Auto,Unknown,2020
Glenoma-Mossyrock 230kV line,230.0,9,Auto,Other,2020
Noxon-Libby No 1 230kV line,230.0,8,Auto,Other,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,5,Auto,Unknown,2020
Brewster-Twisp 115kV line,115.0,5,Auto,Unknown,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,5,Auto,Unknown,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,4,Auto,Unknown,2020
Brewster-Twisp 115kV line,115.0,4,Auto,Unknown,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,4,Auto,Unknown,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,1,Auto,Unknown,2020
Brewster-Twisp 115kV line,115.0,1,Auto,Unknown,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,1,Auto,Unknown,2020
Brewster-Pateros section of Brewster-Twisp 115kV line,115.0,27,Auto,Unknown,2020
Brewster-Twisp 115kV line,115.0,27,Auto,Unknown,2020
Brewster-Twisp 115kV line,115.0,13286,Auto,Unknown,2020
Pateros-Twisp section of Brewster-Twisp 115kV line,115.0,13286,Auto,Unknown,2020
Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Albeni Falls-Sand Creek No 1 115kV line,115.0,195,Auto,Tree Blown,2020
Dover tap to Sandpoint tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Laclede-Sandpoint section of Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Ponderay-Sand Creek section of Albeni Falls-Sand Creek No 1 115kV line,115.0,195,Auto,Tree Blown,2020
Priest River AVA-Priest River section of Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Sandpoint-Ponderay section of Albeni Falls-Sand Creek No 1 115kV line,115.0,57,Auto,Tree Blown,2020
Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,3,Auto,Foreign Trouble,2020
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,3,Auto,Foreign Trouble,2020
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,17,Auto,Unknown,2020
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,17,Auto,Unknown,2020
Hemingway-Summer Lake No 1 500kV line,500.0,17,Auto,Unknown,2020
Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Laclede tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Laclede-Sandpoint section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Ponderay tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Ponderay-Sand Creek section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Priest River AVA tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Priest River AVA-Priest River section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Priest River tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Sandpoint tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
Sandpoint-Ponderay section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2,Auto,Tree Blown,2020
AVA A663-Sand Creek section of Bronx-Sand Creek No 1 115kV line,115.0,7,Auto,Other,2020
Bronx-AVA A663 section of Bronx-Sand Creek No 1 115kV line,115.0,7,Auto,Other,2020
Bronx-Sand Creek No 1 115kV line,115.0,7,Auto,Other,2020
Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Albeni Falls-Sand Creek No 1 115kV line,115.0,512,Auto,Tree Blown,2020
Laclede tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Laclede-Sandpoint section of Albeni Falls-Sand Creek No 1 115kV line,115.0,492,Auto,Tree Blown,2020
Ponderay tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,512,Auto,Tree Blown,2020
Ponderay-Sand Creek section of Albeni Falls-Sand Creek No 1 115kV line,115.0,429,Auto,Tree Blown,2020
Priest River AVA tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Priest River AVA-Priest River section of Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Priest River tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,169,Auto,Tree Blown,2020
Sandpoint tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,512,Auto,Tree Blown,2020
Samuels tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,4,Auto,Other,2020
Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,4,Auto,Other,2020
Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,5,Auto,Other,2020
Sand Creek-Selle section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,5,Auto,Other,2020
Selle tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,4,Auto,Other,2020
Selle-Samuels section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,4,Auto,Other,2020
Albeni Falls-Sand Creek No 1 115kV line,115.0,2344,Auto,Tree Blown,2020
Sandpoint-Ponderay section of Albeni Falls-Sand Creek No 1 115kV line,115.0,2344,Auto,Tree Blown,2020
AVA A663-Sand Creek section of Bronx-Sand Creek No 1 115kV line,115.0,6,Auto,Other,2020
Bronx-AVA A663 section of Bronx-Sand Creek No 1 115kV line,115.0,6,Auto,Other,2020
Bronx-Sand Creek No 1 115kV line,115.0,6,Auto,Other,2020
Samuels tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
Sand Creek-Selle section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
Selle tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
Selle-Samuels section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,2,Auto,Unknown,2020
B-1345-B-1605 section of McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
Berrian tap to McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
Berrian-H2F section of McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
H2F tap to McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
H2F-Nine Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
McNary-B-1345 section of McNary-Badger Canyon No 1 115kV line,115.0,260,Auto,Weather,2020
McNary-Badger Canyon No 1 115kV line,115.0,260,Auto,Weather,2020
Nine Canyon tap to McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
Nine Canyon-Badger Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
Plymouth tap to McNary-Badger Canyon No 1 115kV line,115.0,252,Auto,Weather,2020
Condon tap to De Moss-Fossil No 1 115kV line,115.0,4,Auto,Weather,2020
Condon Wind tap to De Moss-Fossil No 1 115kV line,115.0,4,Auto,Weather,2020
Condon Wind-Condon section of De Moss-Fossil No 1 115kV line,115.0,4,Auto,Weather,2020
Condon-Fossil section of De Moss-Fossil No 1 115kV line,115.0,211,Auto,Weather,2020
De Moss-Condon Wind section of De Moss-Fossil No 1 115kV line,115.0,4,Auto,Weather,2020
De Moss-Fossil No 1 115kV line,115.0,211,Auto,Weather,2020
Condon tap to De Moss-Fossil No 1 115kV line,115.0,24,Auto,Weather,2020
Condon Wind tap to De Moss-Fossil No 1 115kV line,115.0,24,Auto,Weather,2020
Condon Wind-Condon section of De Moss-Fossil No 1 115kV line,115.0,24,Auto,Weather,2020
Condon-Fossil section of De Moss-Fossil No 1 115kV line,115.0,24,Auto,Weather,2020
De Moss-Fossil No 1 115kV line,115.0,24,Auto,Weather,2020
Midway-PACW Union Gap No 1 230kV line,230.0,1136,Auto,Other,2020
Hay Mill-Roe's Corner section of Heyburn-Adelaide No 1 138kV line,138.0,66,Auto,Other,2020
Heyburn-Adelaide No 1 138kV line,138.0,81,Auto,Other,2020
Heyburn-Hay Mill section of Heyburn-Adelaide No 1 138kV line,138.0,66,Auto,Other,2020
Roe's Corner tap to Heyburn-Adelaide No 1 138kV line,138.0,201,Auto,Other,2020
Roe's Corner-Adelaide section of Heyburn-Adelaide No 1 138kV line,138.0,81,Auto,Other,2020
Box Canyon tap to Colville-Boundary No 1 115kV line,115.0,206,Auto,Tree Blown,2020
Box Canyon-Metaline Falls section of Colville-Boundary No 1 115kV line,115.0,206,Auto,Tree Blown,2020
Colville-Boundary No 1 115kV line,115.0,323,Auto,Tree Blown,2020
Colville-Spirit section of Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2020
Metaline Falls tap to Colville-Boundary No 1 115kV line,115.0,206,Auto,Tree Blown,2020
Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,323,Auto,Tree Blown,2020
Spirit tap to Colville-Boundary No 1 115kV line,115.0,69,Auto,Tree Blown,2020
Spirit-Box Canyon section of Colville-Boundary No 1 115kV line,115.0,272,Auto,Tree Blown,2020
Lower Monumental-Ashe No 1 500kV line,500.0,4,Auto,Lightning,2020
South Elma-Satsop Park No 1 115kV line,115.0,2612,Auto,Unknown,2020
Port Angeles-Sappho No 1 115kV line,115.0,451,Auto,Weather,2020
Port Angeles-Silverado section of Port Angeles-Sappho No 1 115kV line,115.0,1,Auto,Weather,2020
Silverado tap to Port Angeles-Sappho No 1 115kV line,115.0,1,Auto,Weather,2020
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,115.0,451,Auto,Weather,2020
McNary PH-McNary No 3&4 230kV line,230.0,7,Auto,Unknown,2020
McNary PH-McNary No 5 230kV line,230.0,6,Auto,Unknown,2020
Canal-Jackson section of Canal-Second Lift No 2 34.5kV line,34.5,83,Auto,Foreign Trouble,2020
Canal-Second Lift No 2 34.5kV line,34.5,83,Auto,Foreign Trouble,2020
Canal-Newcomb section of Canal-Second Lift No 1 34.5kV line,34.5,73,Auto,Foreign Trouble,2020
