Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,year,Month,Alert Criteria,Event Month,dt_begin,dt_restore,duration_minutes
05/24/2021,13:14:00,05/24/2021,13:15:00,Utah: San Juan County;,WECC,Vandalism,0,0,2021,May,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2021-05-24 13:14:00,2021-05-24 13:15:00,1.0
05/27/2021,18:51:00,05/28/2021,15:56:00,California: Nevada:,WECC,Transmission Interruption,0,0,2021,May,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-05-27 18:51:00,2021-05-28 15:56:00,1265.0
05/27/2021,00:05:00,05/27/2021,00:45:00,Oregon: Multnomah County;,WECC,System Operations,0,0,2021,May,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more. ,,2021-05-27 00:05:00,2021-05-27 00:45:00,40.0
05/28/2021,20:00:00,05/28/2021,21:29:00,California: Riverside County;,WECC,Actual Physical Attack,0,655,2021,May,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2021-05-28 20:00:00,2021-05-28 21:29:00,89.0
06/07/2021,15:19:00,06/07/2021,18:22:00,New Mexico: San Juan County;,WECC,System Operations,0,0,2021,June,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2021-06-07 15:19:00,2021-06-07 18:22:00,183.0
06/09/2021,19:09:00,06/09/2021,20:50:00,New Mexico: San Juan County;,WECC,System Operations,0,0,2021,June,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2021-06-09 19:09:00,2021-06-09 20:50:00,101.0
06/14/2021,02:10:00,06/14/2021,02:11:00,Utah: Salt Lake County;,WECC,Suspicious Activity,0,0,2021,June,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2021-06-14 02:10:00,2021-06-14 02:11:00,1.0
06/19/2021,18:54:00,06/19/2021,21:01:00,California: Alameda County;,WECC,System Operations,93,51806,2021,June,"Loss of electric service to more than 50,000 customers for 1 hour or more.",,2021-06-19 18:54:00,2021-06-19 21:01:00,127.0
06/24/2021,03:34:00,06/24/2021,05:07:00,California: Plumas County;,WECC,Transmission Interruption,36,7621,2021,June,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,,2021-06-24 03:34:00,2021-06-24 05:07:00,93.0
07/03/2021,23:08:00,07/04/2021,02:16:00,New Mexico: Bernalillo County;,WECC,Vandalism,45,34509,2021,July,Damage or destruction of its Facility that results from actual or suspected intentional human action. - 17. Facility Physical Threat,,2021-07-03 23:08:00,2021-07-04 02:16:00,188.0
07/04/2021,15:33:00,07/04/2021,20:32:00,Washington: Chelan County;,WECC,Natural Disaster,0,0,2021,July,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-07-04 15:33:00,2021-07-04 20:32:00,299.0
07/09/2021,17:44:00,07/09/2021,21:05:00,California:,WECC,Fuel Supply Deficiency,810,Unknown,2021,July,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,,2021-07-09 17:44:00,2021-07-09 21:05:00,201.0
07/09/2021,20:25:00,07/10/2021,21:00:00,California: Shasta County;,WECC,Severe Weather,230,47000,2021,July,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,,2021-07-09 20:25:00,2021-07-10 21:00:00,1475.0
07/10/2021,18:00:00,07/10/2021,21:00:00,"Nevada: Clark County, Washoe County;",WECC,Transmission Interruption,9000,1300000,2021,July,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,,2021-07-10 18:00:00,2021-07-10 21:00:00,180.0
07/11/2021,18:00:00,07/11/2021,21:00:00,"Nevada: Clark County, Washoe County;",WECC,Transmission Interruption,9000,1300000,2021,July,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,,2021-07-11 18:00:00,2021-07-11 21:00:00,180.0
07/12/2021,15:51:00,07/13/2021,17:00:00,Colorado: Pueblo County;,WECC,Sabotage,0,0,2021,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-07-12 15:51:00,2021-07-13 17:00:00,1509.0
07/14/2021,14:15:00,07/14/2021,14:16:00,California: Plumas County;,WECC,Severe Weather/Transmisison Interruption,35,11000,2021,July,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2021-07-14 14:15:00,2021-07-14 14:16:00,1.0
07/22/2021,14:00:00,07/22/2021,14:40:00,California: Shasta County;,WECC,System Operations,220,0,2021,July,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2021-07-22 14:00:00,2021-07-22 14:40:00,40.0
08/01/2021,09:00:00,08/04/2021,09:00:00,Nevada: Clark County;,WECC,Vandalism,0,0,2021,August,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2021-08-01 09:00:00,2021-08-04 09:00:00,4320.0
08/01/2021,23:37:00,08/02/2021,00:00:00,"California: Humboldt County, Trinity County;",WECC,Severe Weather,95,65888,2021,August,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2021-08-01 23:37:00,2021-08-02 00:00:00,23.0
08/03/2021,04:35:00,08/03/2021,05:28:00,Oregon: Linn County;,WECC,System Operations,4,Unknown,2021,August,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-08-03 04:35:00,2021-08-03 05:28:00,53.0
08/15/2021,17:17:00,08/16/2021,03:30:00,California: Solano County;,WECC,Actual Physical Attack,0,0,2021,August,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2021-08-15 17:17:00,2021-08-16 03:30:00,613.0
08/16/2021,16:11:00,08/16/2021,16:31:00,Montana: Flathead County;,WECC,Vandalism,0,0,2021,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-08-16 16:11:00,2021-08-16 16:31:00,20.0
08/17/2021,19:15:00,08/18/2021,17:45:00,"California: Butte County, Colusa County, Glenn County, Lake County, Lassen County, Mendocino County, Napa County, Plumas County, Shasta County, Sierra County, Solano County, Sonoma County, Tehama County, Trinity County, Yolo County;",WECC,Severe Weather,234,71000,2021,August,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-08-17 19:15:00,2021-08-18 17:45:00,1350.0
08/17/2021,14:00:00,08/18/2021,14:00:00,California: Kern County;,WECC,Vandalism,Unknown,0,2021,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-08-17 14:00:00,2021-08-18 14:00:00,1440.0
08/20/2021,15:35:00,08/20/2021,16:35:00,California: Nevada County;,WECC,Vandalism,0,0,2021,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-08-20 15:35:00,2021-08-20 16:35:00,60.0
08/20/2021,02:00:00,08/20/2021,03:00:00,Oregon: Washington: Idaho: Utah: Salt Lake County; Wyoming:,WECC,Vandalism,0,0,2021,August,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2021-08-20 02:00:00,2021-08-20 03:00:00,60.0
08/21/2021,10:14:00,08/21/2021,10:52:00,Idaho: Elmore County;,WECC,Severe Weather,0,418,2021,August,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2021-08-21 10:14:00,2021-08-21 10:52:00,38.0
09/01/2021,06:22:00,09/01/2021,15:56:00,California: Santa Clara County;,WECC,Vandalism,0,0,2021,September,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2021-09-01 06:22:00,2021-09-01 15:56:00,574.0
09/09/2021,16:00:00,09/09/2021,17:30:00,California:,WECC,Vandalism,0,0,2021,September,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-09-09 16:00:00,2021-09-09 17:30:00,90.0
09/09/2021,17:00:00,09/09/2021,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8000,1300000,2021,September,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System,,2021-09-09 17:00:00,2021-09-09 20:00:00,180.0
09/10/2021,07:20:00,09/10/2021,09:05:00,California:,WECC,Severe Weather,89,59649,2021,September,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-09-10 07:20:00,2021-09-10 09:05:00,105.0
09/13/2021,12:18:00,09/13/2021,13:15:00,Washington: Skagit County;,WECC,Transmission Interruption,0,0,2021,September,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-09-13 12:18:00,2021-09-13 13:15:00,57.0
09/15/2021,22:42:00,09/16/2021,00:37:00,Texas: Kentucky: Arizona: New Mexico: Oregon: Washington:,TRE/SERC/WECC,System Operations,0,0,2021,September,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,,2021-09-15 22:42:00,2021-09-16 00:37:00,115.0
09/17/2021,23:00:00,09/19/2021,12:00:00,"Washington: Pierce County, Whatcom County, Skagit County, King County;",WECC,Severe Weather/Transmission Interruption,Unknown,87000,2021,September,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-09-17 23:00:00,2021-09-19 12:00:00,2220.0
09/22/2021,09:36:00,09/23/2021,11:45:00,California: Los Angeles County;,WECC,Vandalism,1,0,2021,September,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-09-22 09:36:00,2021-09-23 11:45:00,1569.0
10/04/2021,07:00:00,10/04/2021,08:00:00,Utah: Uintah County;,WECC,Vandalism,Unknown,0,2021,October,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-10-04 07:00:00,2021-10-04 08:00:00,60.0
10/05/2021,11:31:00,10/05/2021,11:32:00,California: Santa Clara County;,WECC,Vandalism,0,0,2021,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2021-10-05 11:31:00,2021-10-05 11:32:00,1.0
10/08/2021,06:30:00,10/08/2021,10:00:00,California: Contra Costa County;,WECC,Vandalism,0,0,2021,October,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2021-10-08 06:30:00,2021-10-08 10:00:00,210.0
10/11/2021,14:22:00,10/11/2021,20:30:00,California:,WECC,Severe Weather,126,84000,2021,October,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-10-11 14:22:00,2021-10-11 20:30:00,368.0
10/16/2021,14:16:00,10/16/2021,18:41:00,Oregon: Lane County;,WECC,Transmission Interruption,Unknown,Unknown,2021,October,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-10-16 14:16:00,2021-10-16 18:41:00,265.0
10/24/2021,08:55:00,10/25/2021,18:15:00,California:,WECC,Severe Weather,116,59000,2021,October,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-10-24 08:55:00,2021-10-25 18:15:00,2000.0
10/24/2021,07:00:00,10/26/2021,21:30:00,"Washington: King County, Pierce County, Skagit County, Thurston County;",WECC,Severe Weather,Unknown,233000,2021,October,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2021-10-24 07:00:00,2021-10-26 21:30:00,3750.0
10/28/2021,12:47:00,10/28/2021,13:05:00,Montana: Valley County;,WECC,System Operations,20,0,2021,October,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-10-28 12:47:00,2021-10-28 13:05:00,18.0
10/31/2021,07:49:00,10/31/2021,09:32:00,California: Alameda County;,WECC,Vandalism,0,0,2021,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2021-10-31 07:49:00,2021-10-31 09:32:00,103.0
11/04/2021,21:34:00,11/04/2021,22:57:00,Montana: Hill County;,WECC,System Operations,44,Unknown,2021,November,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2021-11-04 21:34:00,2021-11-04 22:57:00,83.0
11/06/2021,08:40:00,11/06/2021,08:41:00,Washington: Grant County;,WECC,Suspicious Activity,Unknown,350,2021,November,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2021-11-06 08:40:00,2021-11-06 08:41:00,1.0
11/08/2021,22:53:00,11/08/2021,23:33:00,Washington: King County;,WECC,System Operations,9,Unknown,2021,November,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2021-11-08 22:53:00,2021-11-08 23:33:00,40.0
